order_id,order_date,customer_id,customer_name,product,category,region,quantity,unit_price,revenue,discount,profit
3537,2025-02-27,CUST0442,Customer 0442,T-Shirt,Fashion,West,2,1200,2136.0,0.11,538.6
3538,2025-05-04,CUST0469,Customer 0469,Jeans,Fashion,North,1,2500,2225.0,0.11,646.89
3539,2025-07-23,CUST0388,Customer 0388,Desk,Furniture,East,3,12000,35640.0,0.01,9758.76
3540,2025-02-25,CUST0358,Customer 0358,Coffee,Grocery,West,2,500,850.0,0.15,110.05
3541,2025-12-25,CUST0081,Customer 0081,T-Shirt,Fashion,North,2,1200,2136.0,0.11,211.77
3542,2025-07-18,CUST0114,Customer 0114,Desk,Furniture,West,1,12000,11280.0,0.06,2819.2
3543,2025-01-31,CUST0065,Customer 0065,Shoes,Fashion,South,4,4000,14560.0,0.09,3233.69
3544,2025-08-21,CUST0442,Customer 0442,Headphones,Electronics,South,5,3000,13050.0,0.13,2065.78
3545,2025-10-29,CUST0251,Customer 0251,Chair,Furniture,North,5,7000,29750.0,0.15,6217.88
3546,2025-08-20,CUST0371,Customer 0371,Laptop,Electronics,North,5,65000,269750.0,0.17,47386.12
3547,2025-08-03,CUST0384,Customer 0384,T-Shirt,Fashion,North,3,1200,3060.0,0.15,814.66
3548,2025-03-28,CUST0023,Customer 0023,Jeans,Fashion,South,1,2500,2175.0,0.13,615.35
3549,2025-11-01,CUST0024,Customer 0024,Headphones,Electronics,East,2,3000,5100.0,0.15,1422.42
3550,2025-05-02,CUST0318,Customer 0318,Laptop,Electronics,North,3,65000,185250.0,0.05,38149.07
3551,2025-10-27,CUST0116,Customer 0116,Headphones,Electronics,South,2,3000,5580.0,0.07,682.63
3552,2025-03-30,CUST0004,Customer 0004,Headphones,Electronics,East,2,3000,5580.0,0.07,496.41
3553,2025-11-30,CUST0413,Customer 0413,Desk,Furniture,South,3,12000,29880.0,0.17,2780.74
3554,2025-06-22,CUST0146,Customer 0146,Desk,Furniture,East,1,12000,11400.0,0.05,1927.29
3555,2025-12-22,CUST0402,Customer 0402,Keyboard,Electronics,South,5,2500,12000.0,0.04,3008.02
3556,2025-03-25,CUST0151,Customer 0151,Keyboard,Electronics,South,4,2500,8200.0,0.18,1724.14
3557,2025-01-04,CUST0416,Customer 0416,Jeans,Fashion,South,1,2500,2325.0,0.07,567.9
3558,2025-03-04,CUST0065,Customer 0065,Chair,Furniture,North,3,7000,20580.0,0.02,5629.35
3559,2025-08-16,CUST0400,Customer 0400,Desk,Furniture,South,5,12000,55200.0,0.08,15438.79
3560,2025-01-29,CUST0061,Customer 0061,Headphones,Electronics,North,2,3000,4860.0,0.19,818.07
3561,2025-09-04,CUST0236,Customer 0236,Chair,Furniture,North,5,7000,32550.0,0.07,3750.14
3562,2025-07-16,CUST0094,Customer 0094,Coffee,Grocery,West,3,500,1305.0,0.13,267.0
3563,2025-06-25,CUST0319,Customer 0319,Phone,Electronics,North,5,30000,145500.0,0.03,24300.7
3564,2025-12-26,CUST0118,Customer 0118,Phone,Electronics,South,4,30000,111600.0,0.07,26667.98
3565,2025-08-05,CUST0438,Customer 0438,Chair,Furniture,West,4,7000,26320.0,0.06,5972.31
3566,2025-05-09,CUST0197,Customer 0197,Phone,Electronics,West,2,30000,51600.0,0.14,14235.32
3567,2025-03-03,CUST0230,Customer 0230,Keyboard,Electronics,East,1,2500,2500.0,0.0,526.2
3568,2025-06-11,CUST0448,Customer 0448,Headphones,Electronics,North,3,3000,8910.0,0.01,1038.62
3569,2025-02-02,CUST0182,Customer 0182,Oil,Grocery,East,2,1500,2490.0,0.17,393.46
3570,2025-02-18,CUST0139,Customer 0139,Keyboard,Electronics,East,2,2500,4900.0,0.02,1081.76
3571,2025-05-02,CUST0342,Customer 0342,Laptop,Electronics,West,5,65000,269750.0,0.17,50369.12
3572,2025-11-23,CUST0072,Customer 0072,Chair,Furniture,East,4,7000,24640.0,0.12,2658.83
3573,2025-03-09,CUST0079,Customer 0079,Phone,Electronics,East,5,30000,133500.0,0.11,31479.72
3574,2025-11-18,CUST0409,Customer 0409,Rice,Grocery,North,3,1000,2580.0,0.14,512.73
3575,2025-10-30,CUST0093,Customer 0093,Oil,Grocery,West,1,1500,1410.0,0.06,281.16
3576,2025-01-22,CUST0221,Customer 0221,T-Shirt,Fashion,South,4,1200,3984.0,0.17,492.5
3577,2025-05-01,CUST0388,Customer 0388,Headphones,Electronics,East,5,3000,13200.0,0.12,2676.98
3578,2025-02-18,CUST0184,Customer 0184,Coffee,Grocery,East,1,500,485.0,0.03,88.66
3579,2025-08-10,CUST0141,Customer 0141,Laptop,Electronics,East,5,65000,302250.0,0.07,57657.32
3580,2025-09-27,CUST0272,Customer 0272,Keyboard,Electronics,West,5,2500,12125.0,0.03,3036.88
3581,2025-12-30,CUST0407,Customer 0407,T-Shirt,Fashion,East,2,1200,2208.0,0.08,260.14
3582,2025-07-23,CUST0247,Customer 0247,Headphones,Electronics,South,5,3000,12600.0,0.16,2012.61
3583,2025-11-23,CUST0448,Customer 0448,Desk,Furniture,South,3,12000,35280.0,0.02,7367.61
3584,2025-10-12,CUST0082,Customer 0082,Headphones,Electronics,North,2,3000,4980.0,0.17,407.85
3585,2025-10-01,CUST0094,Customer 0094,Desk,Furniture,East,4,12000,46560.0,0.03,12768.76
3586,2025-08-17,CUST0089,Customer 0089,Jeans,Fashion,South,4,2500,9600.0,0.04,2374.13
3587,2025-11-27,CUST0007,Customer 0007,Phone,Electronics,East,2,30000,50400.0,0.16,6756.14
3588,2025-02-14,CUST0148,Customer 0148,Coffee,Grocery,North,5,500,2400.0,0.04,198.04
3589,2025-11-07,CUST0360,Customer 0360,Rice,Grocery,West,4,1000,3680.0,0.08,967.56
3590,2025-01-21,CUST0069,Customer 0069,Shoes,Fashion,East,4,4000,16000.0,0.0,4513.33
3591,2025-01-27,CUST0493,Customer 0493,Coffee,Grocery,West,3,500,1365.0,0.09,164.79
3592,2025-05-26,CUST0332,Customer 0332,Laptop,Electronics,North,1,65000,55900.0,0.14,12029.41
3593,2025-02-13,CUST0295,Customer 0295,Keyboard,Electronics,South,2,2500,4650.0,0.07,577.41
3594,2025-03-10,CUST0083,Customer 0083,Chair,Furniture,South,4,7000,27440.0,0.02,7927.97
3595,2025-07-15,CUST0437,Customer 0437,Laptop,Electronics,South,1,65000,59800.0,0.08,5063.8
3596,2025-08-25,CUST0249,Customer 0249,Rice,Grocery,North,1,1000,940.0,0.06,133.31
3597,2025-12-17,CUST0384,Customer 0384,Shoes,Fashion,South,1,4000,3640.0,0.09,640.29
3598,2025-07-20,CUST0145,Customer 0145,Keyboard,Electronics,North,5,2500,10750.0,0.14,1697.18
3599,2025-10-21,CUST0167,Customer 0167,Keyboard,Electronics,North,4,2500,9700.0,0.03,1355.12
3600,2025-08-16,CUST0423,Customer 0423,Shoes,Fashion,South,2,4000,6640.0,0.17,1514.75
3601,2025-04-12,CUST0403,Customer 0403,Shoes,Fashion,East,1,4000,4000.0,0.0,1144.43
3602,2025-05-25,CUST0365,Customer 0365,Phone,Electronics,North,4,30000,112800.0,0.06,32318.56
3603,2025-07-19,CUST0179,Customer 0179,Chair,Furniture,West,3,7000,20580.0,0.02,5036.96
3604,2025-04-02,CUST0238,Customer 0238,T-Shirt,Fashion,West,4,1200,4320.0,0.1,798.57
3605,2025-01-17,CUST0217,Customer 0217,Oil,Grocery,South,2,1500,2520.0,0.16,536.68
3606,2025-11-16,CUST0500,Customer 0500,Laptop,Electronics,West,3,65000,159900.0,0.18,41245.8
3607,2025-06-17,CUST0440,Customer 0440,Desk,Furniture,North,1,12000,10800.0,0.1,1912.72
3608,2025-09-11,CUST0318,Customer 0318,Coffee,Grocery,South,5,500,2400.0,0.04,350.28
3609,2025-01-22,CUST0452,Customer 0452,Headphones,Electronics,East,3,3000,8010.0,0.11,1425.5
3610,2025-05-17,CUST0040,Customer 0040,T-Shirt,Fashion,East,2,1200,2304.0,0.04,359.37
3611,2025-04-11,CUST0257,Customer 0257,Shoes,Fashion,North,5,4000,19000.0,0.05,3903.74
3612,2025-03-26,CUST0184,Customer 0184,Chair,Furniture,South,5,7000,32550.0,0.07,4218.05
3613,2025-08-03,CUST0287,Customer 0287,Coffee,Grocery,South,1,500,470.0,0.06,85.95
3614,2025-09-22,CUST0223,Customer 0223,Oil,Grocery,North,3,1500,4455.0,0.01,368.25
3615,2025-11-01,CUST0174,Customer 0174,Keyboard,Electronics,East,5,2500,10375.0,0.17,2258.44
3616,2025-09-04,CUST0380,Customer 0380,Chair,Furniture,South,2,7000,13720.0,0.02,3289.3
3617,2025-06-14,CUST0400,Customer 0400,Coffee,Grocery,South,5,500,2500.0,0.0,638.95
3618,2025-09-02,CUST0274,Customer 0274,Phone,Electronics,West,3,30000,78300.0,0.13,7123.77
3619,2025-11-28,CUST0326,Customer 0326,Shoes,Fashion,East,1,4000,3760.0,0.06,677.68
3620,2025-05-22,CUST0109,Customer 0109,T-Shirt,Fashion,West,1,1200,1104.0,0.08,179.44
3621,2025-11-30,CUST0494,Customer 0494,Desk,Furniture,West,4,12000,45600.0,0.05,7802.19
3622,2025-03-09,CUST0348,Customer 0348,Shoes,Fashion,North,2,4000,7360.0,0.08,2085.94
3623,2025-07-08,CUST0338,Customer 0338,Chair,Furniture,North,1,7000,6300.0,0.1,1635.64
3624,2025-01-31,CUST0077,Customer 0077,T-Shirt,Fashion,North,4,1200,3936.0,0.18,459.43
3625,2025-01-06,CUST0398,Customer 0398,Jeans,Fashion,West,3,2500,6975.0,0.07,1628.32
3626,2025-01-11,CUST0149,Customer 0149,Keyboard,Electronics,North,3,2500,6900.0,0.08,1891.34
3627,2025-06-22,CUST0461,Customer 0461,Laptop,Electronics,West,2,65000,111800.0,0.14,19869.72
3628,2025-10-31,CUST0261,Customer 0261,Keyboard,Electronics,West,2,2500,4950.0,0.01,922.04
3629,2025-12-07,CUST0109,Customer 0109,Laptop,Electronics,North,4,65000,236600.0,0.09,60125.0
3630,2025-10-08,CUST0478,Customer 0478,Headphones,Electronics,West,2,3000,5100.0,0.15,879.95
3631,2025-10-22,CUST0329,Customer 0329,Chair,Furniture,West,1,7000,6160.0,0.12,1537.79
3632,2025-09-18,CUST0332,Customer 0332,Jeans,Fashion,East,4,2500,9300.0,0.07,1771.87
3633,2025-12-13,CUST0307,Customer 0307,Laptop,Electronics,West,4,65000,236600.0,0.09,29611.48
3634,2025-04-15,CUST0156,Customer 0156,Rice,Grocery,West,2,1000,1720.0,0.14,400.06
3635,2025-07-24,CUST0013,Customer 0013,Oil,Grocery,North,3,1500,3780.0,0.16,832.7
3636,2025-12-10,CUST0327,Customer 0327,Chair,Furniture,West,5,7000,33950.0,0.03,8903.59
3637,2025-01-31,CUST0135,Customer 0135,Rice,Grocery,North,5,1000,4600.0,0.08,1076.56
3638,2025-10-07,CUST0443,Customer 0443,Shoes,Fashion,South,4,4000,15840.0,0.01,2628.9
3639,2025-02-01,CUST0391,Customer 0391,Phone,Electronics,North,4,30000,102000.0,0.15,21127.64
3640,2025-08-31,CUST0099,Customer 0099,Coffee,Grocery,North,5,500,2400.0,0.04,633.92
3641,2025-12-11,CUST0291,Customer 0291,Jeans,Fashion,West,2,2500,4500.0,0.1,916.23
3642,2025-12-26,CUST0166,Customer 0166,Keyboard,Electronics,North,2,2500,4550.0,0.09,822.0
3643,2025-10-01,CUST0217,Customer 0217,Chair,Furniture,East,5,7000,33250.0,0.05,5624.22
3644,2025-03-22,CUST0016,Customer 0016,Keyboard,Electronics,South,5,2500,11125.0,0.11,3224.13
3645,2025-02-14,CUST0346,Customer 0346,Keyboard,Electronics,North,3,2500,7050.0,0.06,2098.82
3646,2025-02-27,CUST0145,Customer 0145,Desk,Furniture,North,5,12000,52800.0,0.12,9085.84
3647,2025-07-14,CUST0307,Customer 0307,Headphones,Electronics,West,1,3000,2640.0,0.12,687.18
3648,2025-04-08,CUST0002,Customer 0002,Desk,Furniture,East,3,12000,28800.0,0.2,5665.26
3649,2025-04-29,CUST0288,Customer 0288,Jeans,Fashion,North,3,2500,6525.0,0.13,874.21
3650,2025-12-24,CUST0076,Customer 0076,Oil,Grocery,West,1,1500,1365.0,0.09,270.99
3651,2025-08-30,CUST0258,Customer 0258,Laptop,Electronics,East,4,65000,226200.0,0.13,65563.3
3652,2025-12-06,CUST0114,Customer 0114,Rice,Grocery,North,1,1000,930.0,0.07,206.41
3653,2025-02-22,CUST0195,Customer 0195,Rice,Grocery,South,3,1000,2460.0,0.18,511.19
3654,2025-12-01,CUST0262,Customer 0262,Phone,Electronics,North,3,30000,90000.0,0.0,25801.75
3655,2025-02-28,CUST0244,Customer 0244,Laptop,Electronics,East,5,65000,260000.0,0.2,44381.63
3656,2025-01-22,CUST0229,Customer 0229,Laptop,Electronics,North,2,65000,128700.0,0.01,28108.45
3657,2025-09-23,CUST0328,Customer 0328,Phone,Electronics,South,4,30000,116400.0,0.03,13158.9
3658,2025-11-04,CUST0485,Customer 0485,Shoes,Fashion,East,5,4000,19400.0,0.03,5265.67
3659,2025-06-03,CUST0432,Customer 0432,Jeans,Fashion,North,3,2500,6375.0,0.15,552.34
3660,2025-08-23,CUST0076,Customer 0076,Jeans,Fashion,South,5,2500,10875.0,0.13,3181.01
3661,2025-11-25,CUST0332,Customer 0332,T-Shirt,Fashion,North,3,1200,3528.0,0.02,607.41
3662,2025-08-05,CUST0480,Customer 0480,Coffee,Grocery,West,1,500,430.0,0.14,118.08
3663,2025-02-26,CUST0088,Customer 0088,T-Shirt,Fashion,North,4,1200,4416.0,0.08,368.39
3664,2025-09-29,CUST0069,Customer 0069,Laptop,Electronics,South,2,65000,114400.0,0.12,20635.89
3665,2025-08-04,CUST0100,Customer 0100,Rice,Grocery,West,3,1000,2820.0,0.06,361.06
3666,2025-11-19,CUST0334,Customer 0334,Headphones,Electronics,West,3,3000,8370.0,0.07,1630.66
3667,2025-01-04,CUST0042,Customer 0042,Headphones,Electronics,South,1,3000,2550.0,0.15,369.63
3668,2025-06-02,CUST0084,Customer 0084,Rice,Grocery,North,3,1000,2880.0,0.04,608.45
3669,2025-03-21,CUST0490,Customer 0490,Keyboard,Electronics,East,4,2500,9300.0,0.07,762.32
3670,2025-10-19,CUST0232,Customer 0232,Shoes,Fashion,West,1,4000,3800.0,0.05,618.94
3671,2025-01-01,CUST0068,Customer 0068,Chair,Furniture,East,2,7000,12880.0,0.08,1407.15
3672,2025-01-22,CUST0181,Customer 0181,Desk,Furniture,North,2,12000,20640.0,0.14,3580.65
3673,2025-12-25,CUST0273,Customer 0273,T-Shirt,Fashion,North,3,1200,3024.0,0.16,427.12
3674,2025-05-05,CUST0448,Customer 0448,Shoes,Fashion,South,3,4000,9960.0,0.17,2766.39
3675,2025-03-02,CUST0181,Customer 0181,Oil,Grocery,East,5,1500,6825.0,0.09,1294.37
3676,2025-05-22,CUST0481,Customer 0481,Oil,Grocery,South,4,1500,5520.0,0.08,1654.86
3677,2025-04-29,CUST0220,Customer 0220,Laptop,Electronics,West,4,65000,239200.0,0.08,43532.1
3678,2025-05-26,CUST0300,Customer 0300,Phone,Electronics,West,2,30000,55800.0,0.07,8274.62
3679,2025-12-08,CUST0464,Customer 0464,Headphones,Electronics,South,2,3000,5100.0,0.15,1475.38
3680,2025-11-06,CUST0269,Customer 0269,Shoes,Fashion,South,2,4000,7760.0,0.03,1322.0
3681,2025-01-06,CUST0197,Customer 0197,Shoes,Fashion,West,4,4000,15840.0,0.01,2848.27
3682,2025-04-01,CUST0097,Customer 0097,Desk,Furniture,South,4,12000,42240.0,0.12,8862.03
3683,2025-10-29,CUST0469,Customer 0469,Oil,Grocery,South,5,1500,6300.0,0.16,1521.35
3684,2025-04-21,CUST0165,Customer 0165,Jeans,Fashion,West,4,2500,8300.0,0.17,1394.07
3685,2025-12-30,CUST0254,Customer 0254,T-Shirt,Fashion,West,5,1200,5760.0,0.04,1622.02
3686,2025-01-07,CUST0155,Customer 0155,Phone,Electronics,East,2,30000,57000.0,0.05,6725.24
3687,2025-11-08,CUST0417,Customer 0417,Keyboard,Electronics,South,1,2500,2325.0,0.07,494.5
3688,2025-11-03,CUST0044,Customer 0044,Headphones,Electronics,North,2,3000,5520.0,0.08,477.22
3689,2025-05-29,CUST0153,Customer 0153,Laptop,Electronics,North,4,65000,210600.0,0.19,23649.26
3690,2025-06-06,CUST0380,Customer 0380,Rice,Grocery,North,2,1000,1660.0,0.17,450.79
3691,2025-04-22,CUST0154,Customer 0154,Phone,Electronics,West,1,30000,28800.0,0.04,7445.84
3692,2025-06-14,CUST0078,Customer 0078,Rice,Grocery,West,5,1000,4550.0,0.09,397.21
3693,2025-11-26,CUST0168,Customer 0168,Rice,Grocery,South,4,1000,3760.0,0.06,914.82
3694,2025-06-01,CUST0466,Customer 0466,Laptop,Electronics,South,3,65000,171600.0,0.12,40510.06
3695,2025-01-29,CUST0266,Customer 0266,Headphones,Electronics,West,2,3000,5580.0,0.07,731.36
3696,2025-08-07,CUST0220,Customer 0220,Coffee,Grocery,West,1,500,440.0,0.12,60.47
3697,2025-03-06,CUST0469,Customer 0469,Coffee,Grocery,North,5,500,2050.0,0.18,605.53
3698,2025-11-29,CUST0439,Customer 0439,Desk,Furniture,North,4,12000,42720.0,0.11,11682.05
3699,2025-08-31,CUST0338,Customer 0338,Desk,Furniture,West,2,12000,20880.0,0.13,1683.16
3700,2025-07-29,CUST0052,Customer 0052,Jeans,Fashion,South,4,2500,8900.0,0.11,2627.26
3701,2025-11-30,CUST0469,Customer 0469,Oil,Grocery,South,3,1500,3735.0,0.17,304.33
3702,2025-06-07,CUST0252,Customer 0252,Chair,Furniture,North,1,7000,6020.0,0.14,902.74
3703,2025-12-03,CUST0100,Customer 0100,T-Shirt,Fashion,North,5,1200,5640.0,0.06,953.36
3704,2025-01-27,CUST0255,Customer 0255,T-Shirt,Fashion,West,4,1200,4608.0,0.04,540.53
3705,2025-06-29,CUST0032,Customer 0032,Keyboard,Electronics,South,4,2500,9800.0,0.02,2024.99
3706,2025-01-24,CUST0076,Customer 0076,Oil,Grocery,North,3,1500,3735.0,0.17,910.32
3707,2025-10-30,CUST0102,Customer 0102,Jeans,Fashion,South,4,2500,9600.0,0.04,1738.72
3708,2025-06-02,CUST0375,Customer 0375,Headphones,Electronics,West,3,3000,7470.0,0.17,1107.89
3709,2025-05-27,CUST0282,Customer 0282,Coffee,Grocery,North,1,500,420.0,0.16,79.19
3710,2025-08-16,CUST0384,Customer 0384,Jeans,Fashion,East,4,2500,8300.0,0.17,2078.18
3711,2025-02-03,CUST0473,Customer 0473,Laptop,Electronics,North,4,65000,239200.0,0.08,23146.81
3712,2025-08-30,CUST0323,Customer 0323,Laptop,Electronics,North,5,65000,269750.0,0.17,79440.68
3713,2025-09-05,CUST0356,Customer 0356,Keyboard,Electronics,North,2,2500,4150.0,0.17,873.49
3714,2025-05-18,CUST0181,Customer 0181,Shoes,Fashion,North,2,4000,6480.0,0.19,571.2
3715,2025-10-13,CUST0407,Customer 0407,Desk,Furniture,North,5,12000,60000.0,0.0,9371.38
3716,2025-02-18,CUST0165,Customer 0165,T-Shirt,Fashion,West,3,1200,3420.0,0.05,876.1
3717,2025-12-09,CUST0188,Customer 0188,Keyboard,Electronics,North,5,2500,10875.0,0.13,3075.47
3718,2025-11-28,CUST0252,Customer 0252,T-Shirt,Fashion,South,1,1200,1188.0,0.01,98.0
3719,2025-01-07,CUST0368,Customer 0368,Chair,Furniture,East,3,7000,17220.0,0.18,1821.71
3720,2025-01-10,CUST0390,Customer 0390,Keyboard,Electronics,South,5,2500,10250.0,0.18,2425.21
3721,2025-04-02,CUST0042,Customer 0042,Jeans,Fashion,West,1,2500,2150.0,0.14,450.39
3722,2025-03-24,CUST0393,Customer 0393,Oil,Grocery,West,1,1500,1425.0,0.05,230.54
3723,2025-12-17,CUST0486,Customer 0486,Chair,Furniture,North,1,7000,6090.0,0.13,1202.89
3724,2025-03-19,CUST0201,Customer 0201,Desk,Furniture,West,2,12000,21120.0,0.12,3259.83
3725,2025-05-25,CUST0355,Customer 0355,Shoes,Fashion,South,5,4000,19200.0,0.04,2396.53
3726,2025-06-25,CUST0370,Customer 0370,Shoes,Fashion,West,2,4000,7680.0,0.04,2190.02
3727,2025-06-03,CUST0135,Customer 0135,Laptop,Electronics,West,5,65000,266500.0,0.18,74087.16
3728,2025-09-07,CUST0022,Customer 0022,Jeans,Fashion,North,5,2500,11125.0,0.11,3318.9
3729,2025-11-02,CUST0087,Customer 0087,Laptop,Electronics,East,1,65000,57200.0,0.12,12316.84
3730,2025-04-24,CUST0041,Customer 0041,Phone,Electronics,West,2,30000,51600.0,0.14,14463.64
3731,2025-07-13,CUST0052,Customer 0052,Phone,Electronics,North,3,30000,80100.0,0.11,16162.57
3732,2025-06-25,CUST0084,Customer 0084,Shoes,Fashion,West,2,4000,7680.0,0.04,815.98
3733,2025-01-17,CUST0152,Customer 0152,T-Shirt,Fashion,West,2,1200,2328.0,0.03,346.82
3734,2025-12-14,CUST0004,Customer 0004,T-Shirt,Fashion,East,4,1200,3888.0,0.19,621.84
3735,2025-06-01,CUST0246,Customer 0246,Oil,Grocery,South,1,1500,1245.0,0.17,285.55
3736,2025-11-24,CUST0459,Customer 0459,Keyboard,Electronics,West,1,2500,2275.0,0.09,213.79
3737,2025-02-07,CUST0422,Customer 0422,Coffee,Grocery,East,5,500,2325.0,0.07,310.75
3738,2025-08-04,CUST0449,Customer 0449,T-Shirt,Fashion,West,4,1200,3840.0,0.2,418.94
3739,2025-04-03,CUST0128,Customer 0128,Desk,Furniture,South,5,12000,55200.0,0.08,4449.71
3740,2025-01-07,CUST0071,Customer 0071,Oil,Grocery,North,4,1500,5940.0,0.01,1173.84
3741,2025-03-08,CUST0192,Customer 0192,T-Shirt,Fashion,West,5,1200,4920.0,0.18,400.03
3742,2025-09-22,CUST0206,Customer 0206,Laptop,Electronics,South,3,65000,157950.0,0.19,14437.17
3743,2025-01-22,CUST0203,Customer 0203,Shoes,Fashion,North,2,4000,7280.0,0.09,595.8
3744,2025-03-08,CUST0375,Customer 0375,Jeans,Fashion,North,1,2500,2175.0,0.13,379.25
3745,2025-11-16,CUST0280,Customer 0280,Coffee,Grocery,North,1,500,500.0,0.0,63.8
3746,2025-10-31,CUST0061,Customer 0061,Headphones,Electronics,North,1,3000,2520.0,0.16,333.14
3747,2025-03-15,CUST0187,Customer 0187,Headphones,Electronics,South,1,3000,2640.0,0.12,408.07
3748,2025-08-24,CUST0388,Customer 0388,Desk,Furniture,South,5,12000,54600.0,0.09,11544.64
3749,2025-02-27,CUST0295,Customer 0295,Rice,Grocery,West,2,1000,1620.0,0.19,144.45
3750,2025-01-23,CUST0069,Customer 0069,T-Shirt,Fashion,East,3,1200,2952.0,0.18,851.52
3751,2025-12-05,CUST0165,Customer 0165,Chair,Furniture,South,3,7000,16800.0,0.2,3526.62
3752,2025-01-23,CUST0164,Customer 0164,Chair,Furniture,East,5,7000,28350.0,0.19,4023.81
3753,2025-06-18,CUST0116,Customer 0116,Jeans,Fashion,North,1,2500,2450.0,0.02,204.78
3754,2025-10-08,CUST0305,Customer 0305,Shoes,Fashion,East,3,4000,10440.0,0.13,2051.11
3755,2025-05-25,CUST0391,Customer 0391,Desk,Furniture,South,4,12000,38400.0,0.2,4397.49
3756,2025-11-02,CUST0407,Customer 0407,Rice,Grocery,West,3,1000,2910.0,0.03,548.63
3757,2025-01-27,CUST0162,Customer 0162,Oil,Grocery,West,4,1500,5520.0,0.08,726.66
3758,2025-02-22,CUST0416,Customer 0416,Shoes,Fashion,West,2,4000,7520.0,0.06,1301.51
3759,2025-01-06,CUST0152,Customer 0152,T-Shirt,Fashion,West,2,1200,2040.0,0.15,567.93
3760,2025-01-09,CUST0068,Customer 0068,Keyboard,Electronics,East,3,2500,6300.0,0.16,591.16
3761,2025-01-14,CUST0037,Customer 0037,Desk,Furniture,South,2,12000,20640.0,0.14,1959.3
3762,2025-12-14,CUST0372,Customer 0372,Rice,Grocery,East,1,1000,920.0,0.08,237.33
3763,2025-08-05,CUST0028,Customer 0028,Desk,Furniture,South,5,12000,54600.0,0.09,5110.8
3764,2025-04-02,CUST0131,Customer 0131,Chair,Furniture,East,1,7000,6720.0,0.04,1410.94
3765,2025-08-15,CUST0291,Customer 0291,Chair,Furniture,East,1,7000,6020.0,0.14,1764.45
3766,2025-04-20,CUST0050,Customer 0050,Rice,Grocery,West,3,1000,2580.0,0.14,766.91
3767,2025-10-26,CUST0028,Customer 0028,Desk,Furniture,North,4,12000,47040.0,0.02,13424.59
3768,2025-11-26,CUST0478,Customer 0478,Jeans,Fashion,East,5,2500,11125.0,0.11,1953.99
3769,2025-07-27,CUST0298,Customer 0298,Keyboard,Electronics,South,4,2500,9300.0,0.07,2555.07
3770,2025-04-10,CUST0452,Customer 0452,Desk,Furniture,West,5,12000,54000.0,0.1,11771.15
3771,2025-07-22,CUST0281,Customer 0281,Laptop,Electronics,South,3,65000,167700.0,0.14,15230.3
3772,2025-05-05,CUST0382,Customer 0382,Oil,Grocery,North,4,1500,4980.0,0.17,1276.29
3773,2025-10-05,CUST0136,Customer 0136,Keyboard,Electronics,South,1,2500,2100.0,0.16,214.32
3774,2025-03-25,CUST0014,Customer 0014,Coffee,Grocery,South,3,500,1365.0,0.09,181.84
3775,2025-03-15,CUST0354,Customer 0354,Oil,Grocery,South,5,1500,6450.0,0.14,817.82
3776,2025-04-18,CUST0290,Customer 0290,Shoes,Fashion,South,3,4000,11400.0,0.05,1378.6
3777,2025-06-14,CUST0123,Customer 0123,Headphones,Electronics,West,4,3000,9720.0,0.19,2693.11
3778,2025-07-12,CUST0317,Customer 0317,Coffee,Grocery,South,2,500,950.0,0.05,167.81
3779,2025-11-15,CUST0478,Customer 0478,Oil,Grocery,East,2,1500,2880.0,0.04,569.32
3780,2025-11-30,CUST0073,Customer 0073,Laptop,Electronics,North,2,65000,123500.0,0.05,14834.75
3781,2025-05-09,CUST0353,Customer 0353,Laptop,Electronics,South,1,65000,59800.0,0.08,7269.15
3782,2025-09-22,CUST0143,Customer 0143,Chair,Furniture,North,2,7000,13440.0,0.04,1953.14
3783,2025-11-06,CUST0303,Customer 0303,Jeans,Fashion,West,2,2500,4100.0,0.18,336.2
3784,2025-06-19,CUST0420,Customer 0420,Desk,Furniture,East,1,12000,11160.0,0.07,1552.58
3785,2025-03-06,CUST0460,Customer 0460,Shoes,Fashion,West,1,4000,3280.0,0.18,581.76
3786,2025-10-19,CUST0354,Customer 0354,Coffee,Grocery,South,5,500,2475.0,0.01,498.08
3787,2025-03-05,CUST0016,Customer 0016,Laptop,Electronics,South,4,65000,218400.0,0.16,64783.97
3788,2025-12-11,CUST0080,Customer 0080,Headphones,Electronics,South,4,3000,9600.0,0.2,2298.58
3789,2025-03-07,CUST0253,Customer 0253,T-Shirt,Fashion,North,4,1200,4368.0,0.09,545.24
3790,2025-08-01,CUST0454,Customer 0454,Oil,Grocery,West,5,1500,6450.0,0.14,563.92
3791,2025-07-25,CUST0476,Customer 0476,Chair,Furniture,North,4,7000,27720.0,0.01,7112.51
3792,2025-04-17,CUST0286,Customer 0286,Desk,Furniture,East,1,12000,11400.0,0.05,2912.31
3793,2025-11-11,CUST0161,Customer 0161,Headphones,Electronics,East,5,3000,13500.0,0.1,1983.58
3794,2025-02-13,CUST0373,Customer 0373,Laptop,Electronics,North,4,65000,218400.0,0.16,31766.82
3795,2025-03-09,CUST0460,Customer 0460,T-Shirt,Fashion,West,3,1200,3600.0,0.0,801.22
3796,2025-08-31,CUST0401,Customer 0401,Desk,Furniture,South,5,12000,58200.0,0.03,10461.89
3797,2025-07-10,CUST0292,Customer 0292,Laptop,Electronics,North,4,65000,215800.0,0.17,17918.86
